school_term,title,college,level,crn,department
201620,Undergraduate Research,Office of Academic Affairs,4033,26786,Research Course
201620,Undergraduate Research,Office of Academic Affairs,4033,26817,Research Course
201620,Undergraduate Research,Office of Academic Affairs,4033,26853,Research Course
201620,Undergraduate Research,Office of Academic Affairs,4033,26924,Research Course
201620,Undergraduate Research,Office of Academic Affairs,4033,26951,Research Course
201620,Undergraduate Research,Office of Academic Affairs,4033,27013,Research Course
201620,Undergraduate Research,Office of Academic Affairs,4033,27014,Research Course
201620,Study in Language,College of Liberal Arts,5370,26524,Linguistics
201620,Women's Studies:Special Topics,College of Liberal Arts,3390,28558,Women's Studies
201620,Independent Research,College of Science,6590,28254,Biology
201620,Graduate Research,College of Engineering,5394,22056,Civil Engineering
201620,Math for Social Sciences II,College of Science,2301,21519,Mathematics
201620,Seminar/Critical Inquiry (C),Office of Academic Affairs,1301,20969,University
201620,Individual Studies,Engineer.Sci/Interdisciplinary,6191,22121,Materials Science & Engr.
201620,Matrix Algebra,College of Science,3323,21590,Mathematics
201620,Organismal Biology Laboratory,College of Science,1108,21650,Biology
201620,Thesis,College of Engineering,5398,20003,Civil Engineering
201620,Graduate Projects,College of Engineering,5397,20021,Computer Science
201620,General Physics I (C),College of Science,1403,21073,Physics
201620,Expos. English Composition (C),College of Liberal Arts,1311,21085,English
201620,Expos. English Composition (C),College of Liberal Arts,1311,21086,English
201620,Individual Instruction,College of Liberal Arts,1195,21671,Music Applied
201620,Individual Instruction,College of Liberal Arts,1290,21682,Music Applied
201620,Music Theory IV,College of Liberal Arts,2314,21705,Music Theory
201620,Thesis,College of Liberal Arts,5399,20080,Linguistics
201620,Thesis,College of Engineering,5398,20558,Civil Engineering
201620,Engineering Problems,College of Engineering,4271,20566,Civil Engineering
201620,Student Recital,College of Liberal Arts,1091,21731,Music Applied
201620,Aural Skills II,College of Liberal Arts,1112,21751,Music Theory
201620,Resrch in Biological Sciences,College of Science,5502,20601,Biology
201620,Individual Instruction,College of Liberal Arts,1195,21762,Music Applied
201620,Special Problems,College of Science,4298,20642,Biology
201620,Voice Class,College of Liberal Arts,1274,21792,Music Applied
201620,Beginning Guitar Class,College of Liberal Arts,1280,21793,Music Applied
201620,Dissertation,College of Engineering,6399,21852,Computer Science
201620,Master's Thesis,College of Engineering,5398,20713,Computer Science
201620,Special Problems,College of Science,4298,20300,Biology
201620,Senior's Thesis,College of Science,4399,21897,Geology
201620,Thesis,College of Science,5398,21950,Geology
201620,Resrch Biological Science,College of Science,5302,20355,Biology
201620,Dissertation,College of Science,6320,21967,Geology
201620,Thesis,College of Science,5399,20384,Biology
201620,Thesis,College of Science,5399,20394,Biology
201620,Thesis,College of Engineering,5399,20862,Manufacturing Engineering
201620,Doctoral Research,Engineer.Sci/Interdisciplinary,6396,20876,Environmental Science & Engr.
201620,Maj Am Writer(s) since 1900,College of Liberal Arts,4351,24466,English
201620,Global Business Environment,College of Business Admin.,3304,24475,Business
201620,Employee and Labor Relations,College of Business Admin.,3315,24490,Management
201620,Art Appreciation (C),College of Liberal Arts,1300,24491,Art General Courses
201620,Special Problems,College of Science,4398,25614,Biology
201620,Resrch Biological Science,College of Science,5302,25617,Biology
201620,Topics Seminar,College of Science,4370,26289,Mathematics
201620,Numerical Analysis,College of Science,4329,25668,Mathematics
201620,Student Development Theory,College of Education,5397,24583,Educational Administration
201620,Probability,College of Science,3330,24613,Statistics
201620,Graduate Research,College of Engineering,5394,24672,Civil Engineering
201620,Rhetoric & Composition I,College of Liberal Arts,1301,25250,Rhetoric and Writing Studies
201620,Graduate Research,College of Health Sciences,5379,25791,Kinesiology
201620,Thesis,College of Health Sciences,5399,25795,Kinesiology
201620,Master's Thesis,College of Engineering,5399,24796,Computer Science
201620,Seismology,College of Science,5354,25909,Geophysics
201620,Topics in Geological Sciences,College of Science,4315,25918,Geology
201620,Computer Science Problems,College of Engineering,4371,24846,Computer Science
201620,Technical Writing,College of Liberal Arts,3359,25378,Rhetoric and Writing Studies
201620,Anatomical Kinesiology,College of Health Sciences,3331,25407,Kinesiology
201620,Culture & Civilization-Spain,College of Liberal Arts,3320,25457,Spanish
201620,Advanced Diagnostics,School of Nursing,5367,26043,Nursing
201620,Science Seminar,College of Science,1100,24944,Science - Interdisciplinary
201620,Undergraduate Research,Office of Academic Affairs,4033,26090,Research Course
201620,Undergraduate Research,Office of Academic Affairs,4033,26110,Research Course
201620,Graduate Research,College of Engineering,5494,25024,Biomedical Engineering
201620,Selected Topics,College of Liberal Arts,4350,25541,Communication
201620,Rhetoric & Composition I,College of Liberal Arts,1301,27578,Rhetoric and Writing Studies
201620,Team Games and Sports,College of Health Sciences,3221,27649,Kinesiology
201620,Theatre Practicum VI,College of Liberal Arts,4113,28846,Theatre
201620,Dissertation,College of Health Sciences,6398,27143,College of Health Sciences
201620,Plant Ecology,College of Science,3417,27867,Biology
201620,Directed Study,College of Health Sciences,6390,27100,College of Health Sciences
201620,General Physics I (C),College of Science,1403,28415,Physics
201620,Writing About Literature,College of Liberal Arts,1313,27604,English
201620,Dissertation,College of Science,6399,28210,Biology
201620,Intermediate Accounting I,College of Business Admin.,3321,28505,Accounting
201620,Human Resource Mgmt (UTPB),UT Permian Basin,3312,29057,Management (UTPB)
201620,Managerial Finance Laboratory,College of Business Admin.,4311A,28752,Finance
201620,Thesis,College of Liberal Arts,5398,28028,Sociology
201620,Interpersonal Communication,College of Liberal Arts,2350,23125,Communication
201620,Thesis,College of Engineering,5399,24234,Metallurgical & Materials Eng.
201620,Independent Study,College of Health Sciences,5378,24236,Social Work
201620,Dissertation,College of Engineering,6398,24237,Computer Science
201620,Research Applications,College of Liberal Arts,5385,24346,Psychology
201620,Graduate Research in Chemistry,College of Science,6196,24288,Chemistry
201620,Thesis I,College of Liberal Arts,5398,22623,Philosophy
201620,Scene Study I,College of Liberal Arts,3304,23221,Theatre
201620,Comm Arr/Anal/Comp II,College of Liberal Arts,3262,22646,Music Theory
201620,Thesis,College of Science,5398,23769,Biology
201620,Individual Studies,Engineer.Sci/Interdisciplinary,6391,22807,Materials Science & Engr.
201620,Individual Instruction,College of Liberal Arts,1185,22821,Music Applied
201620,Engineering Problems,College of Engineering,4371,23373,Metallurgical & Materials Eng.
201620,Graduate Seminar,College of Liberal Arts,5395,22373,Art General Courses
201620,Graduate Research in Chemistry,College of Science,6196,22419,Chemistry
201620,Organismal Biology,College of Science,1306,23453,Biology
201620,Intro to Environmental Sci (C),College of Science,1301,24003,Environmental Science
201620,Genrlst Field Instruction II,College of Health Sciences,4390,24015,Social Work
201620,Manufacturing Engineering Lab,College of Engineering,2131,23498,Mechanical Engineering
201620,Physical Science II,College of Science,3304,24048,Physical Science
201620,Dir Individual Study in CIS,College of Business Admin.,5392,22952,Computer Information Systems
201620,Introductory Electromagnetism,College of Science,2421,22971,Physics
201620,Individual Studies,College of Engineering,5391,22979,Metallurgical & Materials Eng.
201620,Graduate Research Projects,Engineer.Sci/Interdisciplinary,6294,22477,Materials Science & Engr.
201620,Pharmacotherapeutics,School of Nursing,2307,23006,Nursing
201620,Dissertation,Engineer.Sci/Interdisciplinary,6399,23586,Materials Science & Engr.
201620,Writing for PR & Corp Comm,College of Liberal Arts,3320,23046,Communication
201620,Graduate Research in Chemistry,College of Science,6196,23627,Chemistry
201620,Topics in Biology,College of Science,4395,24200,Biology
201620,Research Applications,College of Health Sciences,6388,27091,College of Health Sciences
201620,Directed Study, Geophysics,College of Science,4167,27360,Geophysics
201620,U.S.-Mex. Border Society/Cult,College of Liberal Arts,4308,27857,Anthropology
201620,Activity Course,College of Health Sciences,1101,28241,Physical Edu. Activity Courses
201620,Graduate Research in Chemistry,College of Science,6396,28759,Chemistry
201620,Graduate Projects,College of Engineering,5397,27757,Civil Engineering
201620,Dissertation,College of Liberal Arts,6399,27827,Rhetoric and Writing Studies
201620,Intro to Soci (UT Perm Basin),UT Permian Basin,1301,29173,Sociology (UT Permian Basin)
201620,Marketing Management,College of Business Admin.,5311,27183,Marketing
201620,Biological Evolution (UTRGV),No College Designated,3301,28950,Biology (UTRGV)
201620,Thesis,College of Engineering,5399,29092,Mechanical Engineering
201620,Independent Study,College of Health Sciences,6385,27065,College of Health Sciences
201620,Independent Study,College of Health Sciences,6385,27070,College of Health Sciences
201620,Cyber Warfare,College of Liberal Arts,5305,28092,Defense & Strategic Studies
201620,Undergraduate Research,Office of Academic Affairs,4033,26681,Research Course
201620,Digital Photography,College of Liberal Arts,3316,28696,Communication
201620,Undergraduate Research,Office of Academic Affairs,4033,26807,Research Course
201620,Undergraduate Research,Office of Academic Affairs,4033,26828,Research Course
201620,Undergraduate Research,Office of Academic Affairs,4033,26873,Research Course
201620,Metal Materials Design & Pract,College of Engineering,4419,26347,Metallurgical & Materials Eng.
201620,Undergraduate Research,Office of Academic Affairs,4033,26925,Research Course
201620,Graduate Research,College of Engineering,6294,26392,Electrical & Computer Eng.
201620,Math for Social Sciences II,College of Science,2301,26420,Mathematics
201620,Graduate Recital I,College of Liberal Arts,5388,26425,Music General Courses
201620,Dissertation,College of Health Sciences,6398,27128,College of Health Sciences
201620,Thesis,College of Liberal Arts,5399,28346,Intel Nat'l Security Studies
201620,Undergraduate Research,Office of Academic Affairs,4033,26547,Research Course
201620,Undergraduate Research,Office of Academic Affairs,4033,26606,Research Course
201620,Nursing Care of the Individual,School of Nursing,3604,27632,Nursing
201620,Politics in World Regions,College of Liberal Arts,3334,27466,Political Science
201620,Professional Development Sem.,College of Science,3192,27843,Biology
201620,Honors Thesis,College of Liberal Arts,4353,20456,Psychology
201620,Independent Research,College of Science,6690,20917,Biology
201620,Directed Study in Geology,College of Science,6105,22176,Geology
201620,Calculus III,College of Science,2313,22198,Mathematics
201620,Thesis,College of Liberal Arts,5399,22118,Communication
201620,Undergrad Research-Metallurgy,College of Engineering,4175,20491,Metallurgical & Materials Eng.
